Key,Value
1252,"轉移意志[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的意志轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點意志，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1253,"轉移敏捷[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的敏捷轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點敏捷，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1254,"轉移耐力[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的耐力轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點耐力，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1255,"轉移魅力[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的魅力轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點魅力，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1256,"轉移速度[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的速度轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點速度，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1257,"轉移幸運[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的幸運轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點幸運，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1258,"轉移生命[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的生命轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點生命，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1259,"轉移疲勞[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""將目標的疲勞轉移給施法者。[/center]
目標將轉移 %1bm 至 %2bm 點疲勞，[/center]
施法者每 %clm 級再加上 %1am 至 %2am 點[/center]
施法者。""[/center]
[/end]"
1260,"隱形（一般）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標隱形。[/center]
目標將保持隱形 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。[/center]
若目標攻擊任何東西，隱形會被驅散。""[/center]
[/end]"
1261,"隱形（真實）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標隱形。目標將保持隱形 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。[/center]
若目標攻擊任何東西，目標仍保持隱形。""[/center]
[/end]"
1262,"漂浮[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""目標能夠漂浮在地面之上。[/center]
目標將漂浮 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1263,"光明[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""在目標周圍產生明亮光源。[/center]
光明將持續 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1264,"上鎖[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""將箱子或門上鎖至等同施法者等級的鎖等。[/center]
法術持續 %bdr 回合，再加上 %adr 回合，每 %cld 級[/center]
施法者。基礎成功機率為 %bch，[/center]
施法者每 %clc 級再加上 %ach。""[/center]
[/end]"
1265,"開鎖[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""開啟鎖等等於或低於[/center]
施法者等級的箱子或門。基礎成功機率為 %bch，[/center]
施法者每 %clc 級再加上 %ach。""[/center]
[/end]"
1266,"再生[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標的生命再生。目標將獲得 %1bm 至 %2bm[/center]
點生命，再加上 %1am 至 %2am 點[/center]
施法者每 %clm 級。提升持續[/center]
%bdr 回合，再加上 %adr 回合，每[/center]
施法者 %cld 級。""[/center]
[/end]"
1267,"沉默[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標沉默，無法施放法術。[/center]
基礎成功機率為 %bch，每 %clc 級再加上 %ach[/center]
施法者。沉默持續 %bdr 回合，再加上[/center]
%adr 回合，施法者每 %cld 級。""[/center]
[/end]"
1268,"法術吸收[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""目標能夠吸收到來的法術，將其[/center]
能量加入自身儲備。基礎成功機率[/center]
為 %bch，施法者每 %clc 級再加上 %ach。[/center]
吸收持續 %bdr 回合，再加上 %adr 回合，[/center]
施法者每 %cld 級。""[/center]
[/end]"
1269,"法術反射[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""目標能夠將到來的法術反射回施法者。[/center]
基礎成功機率為 %bch，每 %cld 級再加上 %ach[/center]
施法者。反射持續 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1270,"法術抗性[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""目標能夠抵抗到來的法術。基礎[/center]
成功機率為 %bch，施法者每 %clc 級再加上 %ach。[/center]
抗性持續 %bdr 回合，再加上 %adr 回合，[/center]
施法者每 %cld 級。""[/center]
[/end]"
1271,"變色龍（一般）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標極難被看見。目標將保持此狀態[/center]
%bdr 回合，再加上 %adr 回合，每 %cld 級[/center]
施法者。若目標攻擊任何東西，[/center]
變色龍法術會中止。""[/center]
[/end]"
1272,"變色龍（真實）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標極難被看見。目標將保持此狀態[/center]
%bdr 回合，再加上 %adr 回合，每[/center]
施法者 %cld 級。""[/center]
[/end]"
1273,"暗影（一般）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標融入普通陰影。目標將[/center]
保持此狀態 %bdr 回合，再加上 %adr 回合，每[/center]
施法者 %cld 級。若目標攻擊任何東西，[/center]
暗影法術會中止。""[/center]
[/end]"
1274,"暗影（真實）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標融入普通陰影。目標將[/center]
保持此狀態 %bdr 回合，再加上 %adr 回合，每[/center]
施法者 %cld 級。""[/center]
[/end]"
1275,"緩落（一般，觸發）[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標以一半的自然速率落下，[/center]
大幅減少傷害。施放後，法術將[/center]
保持生效 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級，並在目標[/center]
開始落下時觸發。""[/center]
[/end]"
1276,"自由行動[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""解除目標的麻痺，持續 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。""[/center]
[/end]"
1277,"跳躍[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標以兩倍的自然能力跳躍。[/center]
施放後，法術保持生效 %bdr 回合，[/center]
再加上 %adr 回合，施法者每 %cld 級，[/center]
並在目標跳躍時觸發。""[/center]
[/end]"
1278,"攀爬[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標以兩倍的自然速率攀爬。[/center]
施放後，法術保持生效 %bdr 回合，[/center]
再加上 %adr 回合，施法者每 %cld 級，[/center]
並在目標開始攀爬時觸發。""[/center]
[/end]"
1279,"變形自身[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標變形成施法者選擇的[/center]
生物或物體。成功變形的基礎機率[/center]
為 %bch，每 %clc 級再加上 %ach，[/center]
施法者。變形持續 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。""[/center]
[/end]"
1280,"變形他人[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標變形成施法者選擇的[/center]
生物或物體。成功變形的基礎機率[/center]
為 %bch，每 %clc 級再加上 %ach，[/center]
施法者。變形持續 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。""[/center]
[/end]"
1281,"變形物品[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""使目標變形成施法者選擇的[/center]
生物或物體。成功變形的基礎機率[/center]
為 %bch，每 %clc 級再加上 %ach，[/center]
施法者。變形持續 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。""[/center]
[/end]"
1282,"水中呼吸[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""使目標能在水下正常呼吸。[/center]
成功施放的基礎機率為 %bch，[/center]
施法者每 %clc 級再加上 %ach。[/center]
水中呼吸持續 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1283,"水上行走[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""讓目標能在水上行走。施放後，[/center]
法術將保持生效 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1284,"縮小[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""使目標縮小到正常體型的一半。[/center]
基礎成功機率為 %bch，再加上額外的[/center]
%ach，施法者每 %clc 級。[/center]
縮小將持續 %bdr 回合，[/center]
施法者每 %cld 級再加上 %adr 回合。""[/center]
[/end]"
1285,"安撫動物[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""安撫任何次於類人智力的活物野獸。[/center]
基礎成功機率為 %bch，再加上額外的[/center]
%ach，施法者每 %clc 級。[/center]
安撫將持續 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1286,"安撫不死生物[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""安撫不死生物。基礎成功機率[/center]
為 %bch，再加上額外的 %ach，每 %clc[/center]
級施法者。安撫將持續[/center]
%bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1287,"安撫類人生物[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""安撫類人生物。基礎成功機率[/center]
為 %bch，再加上額外的 %ach，每 %clc[/center]
級施法者。安撫將持續[/center]
%bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1288,"安撫迪德拉[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""安撫迪德拉。基礎成功機率[/center]
為 %bch，再加上額外的 %ach，每 %clc[/center]
級施法者。安撫將持續[/center]
%bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1289,"魅惑[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：%bch + %ach 每 %clc 級[/center]
強度：不適用 + 不適用 每不適用級[/center]
""提升施法者對目標的魅力，從而改善[/center]
施法者的聲望。基礎成功機率為 %bch，[/center]
再加上額外的 %ach，施法者每 %clc 級。[/center]
魅惑將持續 %bdr 回合，再加上 %adr 回合[/center]
施法者每 %cld 級。""[/center]
[/end]"
1290,"護盾[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：不適用 + 不適用 每不適用級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""在施法者周圍創造護盾，吸收相當於[/center]
%1bm - %2bm 生命值，再加上 %1am - %2am 生命[/center]
值，施法者每 %clm 級。當護盾[/center]
承受最大傷害，或 %bdr 加上 %adr，每[/center]
施法者 %cld 級的回合已過後，[/center]
護盾將被驅散。""[/center]
[/end]"
1291,"護盾[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：不適用 + 不適用 每不適用級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""在施法者周圍創造護盾，吸收相當於[/center]
%1bm - %2bm 生命值，再加上 %1am - %2am 生命[/center]
值，施法者每 %clm 級。當護盾[/center]
承受最大傷害，或 %bdr 加上 %adr，每[/center]
施法者 %cld 級的回合已過後，[/center]
護盾將被驅散。""[/center]
[/end]"
1292,"護盾[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：不適用 + 不適用 每不適用級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""在施法者周圍創造護盾，吸收相當於[/center]
%1bm - %2bm 生命值，再加上 %1am - %2am 生命[/center]
值，施法者每 %clm 級。當護盾[/center]
承受最大傷害，或 %bdr 加上 %adr，每[/center]
施法者 %cld 級的回合已過後，[/center]
護盾將被驅散。""[/center]
[/end]"
1293,"護盾[/center]
持續時間：%bdr + %adr 每 %cld 級[/center]
機率：不適用 + 不適用 每不適用級[/center]
強度：%1bm - %2bm + %1am - %2am[/center]
每 %clm 級[/center]
""在施法者周圍創造護盾，吸收相當於[/center]
%1bm - %2bm 生命值，再加上 %1am - %2am 生命[/center]
值，施法者每 %clm 級。當護盾[/center]
承受最大傷害，或 %bdr 加上 %adr，每[/center]
施法者 %cld 級的回合已過後，[/center]
護盾將被驅散。""[/center]
[/end]"
